job_title,company,matched_job_skills,total_job_skills,match_ratio
Inżynier Jakości,Antal Engineering & Operations,5,10,0.5
Główny Specjalista ds. Sprawozdawczości Skonsolidowanej,GRUPA PZU,5,11,0.45454545454545453
Konsultant naukowy,ChM sp. z o.o.,4,5,0.8
Ekspert ds. prawa żywnościowego (k/m),STOKSON Spółka Jawna Henryk Stokłosa i Wspólnicy,5,9,0.5555555555555556
Kierownik Wydziału Planowania i Sprawozdawczości,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji w m. st. Warszawie Spółka Akcyjna,7,15,0.4666666666666667
Specjalista ds. zlecania i rozliczania produkcji,EXCELLENCE S.A.,6,11,0.5454545454545454
Specjalista ds. zgodności i ESG,Toyota Bank Polska S.A.,10,14,0.7142857142857143
Koordynator projektów (projekty B+R),Stoen Operator Sp. z o.o.,2,8,0.25
Zastępca Kierownika Działu Cyberbezpieczeństwa,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji w m. st. Warszawie Spółka Akcyjna,8,14,0.5714285714285714
Kierownik Piekarni-Cukierni,"PIEKARNIA - CIASTKARNIA ""KSIĄŻ"" ZENON I WOJCIECH STILLER sp.j.",3,5,0.6
Business Development Manager - UK market (Steel),Grafton Recruitment,2,9,0.2222222222222222
Specjalista ds. Kontroli Jakości,JAKSA Sp. z o.o.,4,5,0.8
Specjalista / Specjalistka ds. regulacji w Departamencie Zarządzania Ryzykiem Kredytowym,Deutsche Bank Polska S.A.,6,9,0.6666666666666666
Business Analyst at Platform,SPRIBE TECH sp. z o.o.,15,20,0.75
Operator maszyn CNC - Technolog obróbki CNC,Asfor Poznański Sp.j.,6,8,0.75
Specjalista HR,SCANDINAVIAN PRINT GROUP POLSKA sp. z o.o.,3,6,0.5
Technolog CNC,SGP-Sorting Group Poland Sp. z o.o.,7,11,0.6363636363636364
Specjalista / Specjalistka ds. kadr i płac,Trias S.A,7,13,0.5384615384615384
Kierownik produkcji,PLANDEX Sp. J.,5,6,0.8333333333333334
Specjalista ds. Rekrutacji (stanowiska techniczne),MONDI sp. z o. o.,4,8,0.5
Business Development Manager – segment inwestycji,Eye on Design,7,10,0.7
Specjalista Doskonałości Operacyjnej,Saint-Gobain,10,12,0.8333333333333334
Technik ds. zapewnienia jakości,REKEEP POLSKA SPÓŁKA AKCYJNA,6,9,0.6666666666666666
Specjalista / Specjalistka ds. Marketingu,POLNA,5,7,0.7142857142857143
Product Manager,GK Farmacol,9,10,0.9
Senior O2C Process Expert,METRO Global Solution Center sp. z o.o.,8,14,0.5714285714285714
Recruiter,SPRIBE TECH sp. z o.o.,4,12,0.3333333333333333
Ekspert ds. Systemów BI,DHL eCommerce (Poland),27,36,0.75
Junior Business / IT Consultant for Automotive,Capgemini Polska,7,14,0.5
Senior Business / IT Consultant for Automotive,Capgemini Polska,8,15,0.5333333333333333
Senior Business IT Consultant for Manufacturing,Capgemini Polska,16,27,0.5925925925925926
Rekruter - Team Leader,Wilhelmsen Marine Personnel Sp. z o.o.,7,15,0.4666666666666667
Head of Marketing Communication,Netto Sp. z o.o.,11,17,0.6470588235294118
Programista,PKO Leasing S.A.,4,10,0.4
Młodszy specjalista ds. marketingu,Audiofon,11,13,0.8461538461538461
Wiodący Specjalista ds. Sponsoringu,ENERGA S.A.,15,24,0.625
Product Manager,Apollo sp. z o.o.,3,6,0.5
Online Advertising Campaign Optimiser - Fluent Spanish,Teleperformance Polska,12,18,0.6666666666666666
Content Reviewer - Fluent Norwegian,Teleperformance Polska,12,23,0.5217391304347826
Inżynier procesu,DT SWISS-POLSKA SP. Z O.O.,6,9,0.6666666666666666
Project Manager IT,Polmlek Sp. z o.o.,9,11,0.8181818181818182
Power Platform Developer,Integer Group Services Sp. z o.o,8,14,0.5714285714285714
Ekspert / Ekspertka w Departamencie Integracji Ryzyka,ING Bank Śląski S.A.,13,20,0.65
Head of Trade Marketing x-kom i Neonet,x-kom sp. z o.o.,12,24,0.5
Administrator systemów IT (Linux),Brunata ZENNER Sp. z o.o.,10,14,0.7142857142857143
Analityk IT - Business Analyst,TAX INSIGHT sp. z o.o.,3,6,0.5
Informatyk - lider działu,"""DMS - DIRECT MARKETING SERVICES M. JENEK, T. STANKIEWICZ"" spółka komandytowa.",7,8,0.875
Brygadzistka - produkcja,"""Artemida"" Piotr Dawid",4,4,1.0
Starszy Specjalista - Analityk ds. planowania i sprawozdawczości,FUNDUSZ ROZWOJU SPÓŁEK S.A.,6,9,0.6666666666666666
Starszy Specjalista - Analityk ds. finansowania,FUNDUSZ ROZWOJU SPÓŁEK S.A.,6,10,0.6
Specjalista / Specjalistka ds. rekrutacji kandydatów na studia,Akademia Finansów i Biznesu Vistula,9,15,0.6
Actuarial Analyst,ALLIANZ QUANTITATIVE ANALYTICS sp. z o.o.,4,7,0.5714285714285714
Transaction Monitoring Senior Operations Specialist with French,Advisory Group TEST Human Resources,5,7,0.7142857142857143
P2P Consultant,PROFESSIONAL SERVICES PARTNER sp. z o.o.,10,16,0.625
Mistrz zmiany,Zakład Utylizacji Odpadów Stałych Sp. z o.o. - Rokicka 5A,2,4,0.5
Specjalista ds. Jakości,Hanza Electronics Brzeg Dolny Sp. z o.o.,6,10,0.6
Inżynier Procesu,Hanza Electronics Brzeg Dolny Sp. z o.o.,11,20,0.55
Planista produkcji,PRIMARIO GRANDE sp. z o.o.,9,10,0.9
Rekruter / Rekruterka,GMCS sp. z o.o.,4,7,0.5714285714285714
Analityk finansowy,MARKAT PLUS sp. z o.o. SPÓŁKA KOMANDYTOWA,6,10,0.6
Młodszy/Specjalista ds. Jakości,Dr. Oetker,11,16,0.6875
Planista produkcji,NOWALED ILL sp. z o.o.,2,3,0.6666666666666666
Business Development Manager,Edoradca Sp. z o.o.,6,12,0.5
Specjalista ds. jakości i bezpieczeństwa żywności,Pfeifer & Langen Polska,8,15,0.5333333333333333
Specjalista w Departamencie Finansowo-Księgowym,FALLWORK SP. Z O.O.,1,11,0.09090909090909091
Recruitment Consultant,Michael Page,4,7,0.5714285714285714
Specjalista ds. Bazy Danych,Walter Herz sp. z o.o.,9,15,0.6
Technolog produkcji kosmetyków,NISHA RYGLEWICZ sp.k.,5,10,0.5
Internal Audit Manager (banking sector),Michael Page,10,19,0.5263157894736842
Stanowisko ds. zarządzania finansowego,PKP Polskie Linie Kolejowe S.A,11,18,0.6111111111111112
IT Project Manager,Hitachi Energy Services Sp. z o.o.,6,12,0.5
Kierownik produkcji,"""VACU ACTIV"" Marcin Leśniak",0,1,0.0
Księgowa/Księgowy,OMD,7,10,0.7
Specjalista – Underwriter Ubezpieczeń Korporacyjnych,TUZ Towarzystwo Ubezpieczeń Wzajemnych,6,10,0.6
Talent Acquisition Specialist,Avio Aero - GE Aerospace Business,11,19,0.5789473684210527
Kierownik Jakości,PanLink Sp. z o.o.,16,20,0.8
Senior Fullstack Engineer,Ringier Axel Springer Polska Sp. z o.o.,8,23,0.34782608695652173
Junior HR Business Partner,HRK S.A.,6,15,0.4
Kierownik działu technicznego,Gi Group Poland S.A.,8,14,0.5714285714285714
Inżynier Procesu,Klingenburg International Sp. z o.o.,6,6,1.0
Operation Data Analyst,REBUY RECOMMERCE SERVICES SP. Z O.O.,7,8,0.875
Regulatory Affairs Manager,LiNA Medical Polska,10,15,0.6666666666666666
Manager Marketingu,Browin,12,13,0.9230769230769231
Inżynier jakości w Dziale ICS Center,PHOENIX CONTACT WIELKOPOLSKA Sp. z o.o.,9,9,1.0
Specjalista ds. rynku energii,"Przedsiębiorstwo Produkcji Ogrodniczej ""Siechnice"" Sp. z o.o.",7,12,0.5833333333333334
Asystentka / Asystent w Biurze Skarbu,PGE ENERGETYKA KOLEJOWA,9,12,0.75
Specjalista ds. Rekrutacji / Rekruter,BlueCollar JobSupply Sp. z o.o.,4,5,0.8
Młodszy Specjalista ds. Personalnych,Messer Polska Sp. z o. o.,5,7,0.7142857142857143
Mistrz Zmiany,Trzuskawica S.A.,9,13,0.6923076923076923
Specjalista ds. Systemów oraz Rozwoju IT,NICOLAUS BANK,14,20,0.7
Analityk Kredytowy (Klienci Korporacyjni),Devire,6,9,0.6666666666666666
Starszy Specjalista ds. Aktuarialnych,GRUPA PZU,5,12,0.4166666666666667
Java Developer,EXORIGO UPOS S.A.,16,29,0.5517241379310345
Cost Analysis Senior Specialist,Bacardi-Martini Polska Sp. z o. o.,18,26,0.6923076923076923
Stażysta/ka w Dziale HR,Grupa Muszkieterów,2,12,0.16666666666666666
Social Media Manager,Manuarte sp. z o.o.,3,9,0.3333333333333333
Dyrektor operacyjny,KENO ENERGIA sp. z o.o.,7,11,0.6363636363636364
Kierownik Wydziału / Zastępca Kierownika Produkcji (Farmacja),LHH Recruitment Solutions,6,11,0.5454545454545454
Marketing Manager,Manuarte sp. z o.o.,9,16,0.5625
Production Manager,VALIANS INTERNATIONAL,4,9,0.4444444444444444
Specjalista ds. Marketingu,POLITECH Sp. z o.o.,7,14,0.5
HR Biznes Partner,Biofarm,14,17,0.8235294117647058
Digital Project Leader in InnoLab,BSH SPRZĘT GOSPODARSTWA DOMOWEGO sp. z o.o.,12,20,0.6
Product development manager,Domator24.com,11,13,0.8461538461538461
Młodszy Koordynator Produkcji,HILTON FOODS LTD. Sp. z o.o.,5,7,0.7142857142857143
Specjalistka / Specjalista ds. aplikacji,PKO Bank Polski SA,22,36,0.6111111111111112
Analityk Finansowy,Billennium S.A.,8,11,0.7272727272727273
Dyrektor Techniczny,Animex Foods sp. z o.o.,5,13,0.38461538461538464
Koordynator ds. Ameryki Łacińskiej,Carden group sp. z o.o.,2,5,0.4
Kontroler Biznesowy,Eveline Cosmetics Dystrybucja sp. z o.o. sp. k.,9,13,0.6923076923076923
Konsultant ds. ulgi B+R,EPSA POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7,9,0.7777777777777778
Konsultant ds. wsparcia rekrutacji,Manpower,6,8,0.75
Analityk z językiem niemieckim,Advisory Group TEST Human Resources,4,6,0.6666666666666666
Technik jakości,Jaeger Polska Sp. z o.o.,9,11,0.8181818181818182
HR Business Partner (Sprzedaż),Integer Group Services Sp. z o.o,10,18,0.5555555555555556
Ekspertka / Ekspert ds. regulacyjnych,PKO Bank Polski SA,3,8,0.375
HR Business Partner (Marketing/Digital),Integer Group Services Sp. z o.o,10,18,0.5555555555555556
Analityk / Analityczka ds. zarządzania zapasami,Truvant Europe Sp. z o.o.,5,6,0.8333333333333334
HR Generalist,Arche Consulting Sp z o.o.,6,11,0.5454545454545454
Analityczka Biznesowa / Analityk Biznesowy,SNAP OUTDOOR sp. z o.o.,2,4,0.5
Specjalista / Specjalistka ds. marketingu,HOTEL ARŁAMÓW S.A.,5,8,0.625
App Marketing & Growth Specialist,AZAGroup S.A,10,19,0.5263157894736842
Inżynier Jakości,Rockfin S.A.,5,7,0.7142857142857143
Koordynator Utrzymania Ruchu,Imperial Tobacco Polska S.A.,10,16,0.625
Specjalista / Specjalistka HR,Wakacje.pl,7,12,0.5833333333333334
Finance Manager,HRK S.A.,11,17,0.6470588235294118
Specjalista / Specjalistka ds. HR,KWANGJIN POLAND sp. z o.o.,7,9,0.7777777777777778
Product Owner Aplikacji Mobilnych,CAPITAL SERVICE S.A.,7,14,0.5
Specjalista ds. jakości,TABEMAX,5,15,0.3333333333333333
Kontroler jakości produkcji,ZPC Flis sp. j.,5,8,0.625
Specjalista kontroler finansowy (K/M),Celsa „Huta Ostrowiec” Sp. z o. o.,5,9,0.5555555555555556
Specjalista ds. zapewnienia jakości,Centrala Farmaceutyczna Cefarm S A,5,7,0.7142857142857143
Analityk(-czka) systemowy(-a),Santander Bank Polska,22,37,0.5945945945945946
Młodszy Programista SQL,YOSI.PL,11,15,0.7333333333333333
Likwidator Szkód / Specjalista ds. Likwidacji w Zespole Likwidacji Szkód Majątkowych,Crawford Polska Sp. z o.o.,14,16,0.875
Dyrektor Zakładu,BIGRAM Sp. z o. o.,11,13,0.8461538461538461
Marketing Manager,SMART SOLUTIONS HR sp. z o.o.,8,18,0.4444444444444444
Recruitment Specialist,EWL GROUP,5,15,0.3333333333333333
Internship – Project Management,Hitachi Energy Poland Sp. z o.o.,10,12,0.8333333333333334
Specjalista ds. Produkcji / Planista,Teufelberger Strapping Sp. z o.o.,3,6,0.5
Specjalista / Specjalistka ds. kadrowo-płacowych,FOX FITTINGS Spółka z ograniczoną odpowiedzialnością,9,15,0.6
Stanowisko ds. rekrutacji,Instytut Nafty i Gazu - Państwowy Instytut Badawczy,9,13,0.6923076923076923
Specjalista ds. rekrutacji i rozwoju personelu,Boryszew S.A. oddział MAFLOW,7,12,0.5833333333333334
Inżynier Jakości ds. Klienta,ANTOLIN SILESIA Sp. z o. o.,13,23,0.5652173913043478
Senior SAP ABAP Developer,Integer Group Services Sp. z o.o,19,31,0.6129032258064516
Planista produkcji,UNO FOODS Dubicki i Wspólnicy Sp.J.,4,5,0.8
Analityk biznesowy,ESPIR SP. Z O.O.,8,12,0.6666666666666666
E-Commerce Process Specialist,MAHLE AFTERMARKET GMBH Sp. z o.o.,6,14,0.42857142857142855
Project Manager ds. Porównywarki energetycznej,Naster S.A.,7,14,0.5
Kontroler Jakości,Ferrosan Medical Devices Sp. z o.o.,12,20,0.6
Inżynier w Dziale Jakości,LG Electronics Wrocław Sp. z o.o.,6,9,0.6666666666666666
Specjalista/ka ds. projektów/Project Manager,Polska Agencja Prasowa S.A.,8,12,0.6666666666666666
Specjalista/tka ds. Rekrutacji,Cosibella Sp. z o.o.,7,12,0.5833333333333334
Kierownik / Kierowniczka zespołu produkcji,Josera Polska,8,11,0.7272727272727273
Młodszy Kierownik Projektów Operacyjnych,Medicover,6,7,0.8571428571428571
Specjalista ds. jakości,Jakon Sp. z o.o.,6,12,0.5
HR Partner / HR Generalist – People and Culture,People's Best,12,19,0.631578947368421
Lider produkcji,Greenpack Packing sp. z.o.o,6,9,0.6666666666666666
HR Operations Specialist with German,Genpact Poland,5,9,0.5555555555555556
Affiliate Coordinator,EWL GROUP,9,19,0.47368421052631576
Compliance Operations Coordinator,MAERSK,10,16,0.625
Inżynier ds. Lean Manufacturing,HOPI PL POLAND sp. z o.o.,4,8,0.5
IT Support Delivery Lead,MBDA POLSKA sp. z o.o.,20,36,0.5555555555555556
Product Owner,Ceneo.pl sp. z o.o.,19,42,0.4523809523809524
Specjalistka / Specjalista ds. narzędzi oceny ryzyka kredytowego (Big Data/ML),PKO Bank Polski SA,14,18,0.7777777777777778
Kierownik produkcji,Stalmech Bogumił Księżakowski,9,11,0.8181818181818182
Specjalista/Specjalistka ds. Rekrutacji,FOODCOM S.A.,3,6,0.5
Specjalista ds. BHP i Jakości Procesu Produkcyjnego,Centrum Badawczo Wdrożeniowe Unitex Sp. z o.o.,0,0,0.0
Brand Manager,VECTOR sp. z o.o.,4,9,0.4444444444444444
Manager Kategorii Zakupowej,Browin,7,10,0.7
Pełnomocnik ds. zarządzania jakością,Vin-Kon S.A.,10,16,0.625
Koordynator ds. Planowania Powierzchni i Współpracy z Bankami,GRUPA PZU,4,6,0.6666666666666666
Zastępca kierownika kontroli jakości,DONGIL sp. z o.o.,5,8,0.625
Osoba Wykwalifikowana - Specjalista ds. Badań Klinicznych,Medezin,6,10,0.6
Dyrektor ds. relacji dział sprzedaży Corporate Connections,Corporate Connections,24,35,0.6857142857142857
Technolog Produkcji,JOYFOOD sp. z o.o.,6,15,0.4
Chief Executive Officer,BÖHM PLAST-TECHNIK a.s.,8,11,0.7272727272727273
Senior Performance Marketing Specialist,HEALTH LABS CARE spółka akcyjna,14,38,0.3684210526315789
Kierownik Zmiany,Devire,10,15,0.6666666666666666
Senior PTP Analyst (18 Month Maternity Cover),SONY MUSIC ENTERTAINMENT POLAND sp. z o.o.,0,0,0.0
PTP Analyst,SONY MUSIC ENTERTAINMENT POLAND sp. z o.o.,0,0,0.0
Koordynator rozruchu instalacji technologicznych,AB Industry S.A.,6,13,0.46153846153846156
Specjalista ds. nowych produktów w dziale wdrożeń (branża techniczna),SALES HR,5,8,0.625
Kierownik Produktu - Stacje Ładowania i Magazyny Energii,ZPUE S.A.,6,11,0.5454545454545454
Brygadzista - Lider Zespołu Magazynowego,Devire,7,7,1.0
Inspektor Kontroli Jakości,Medezin,9,12,0.75
Internship - Continuous Improvement,Hitachi Energy Services Sp. z o.o.,10,15,0.6666666666666666
Talent Acquisition Manager,ASTEK Polska,5,8,0.625
Ekspert/Ekspertka ds. automatyzacji procesów biznesowych,ING Bank Śląski S.A.,13,18,0.7222222222222222
Analityczka Biznesowo-Systemowa / Analityk Biznesowo-Systemowy,Betacom S.A.,12,18,0.6666666666666666
Koordynator Projektu PPP,EURO STYL Spółka Akcyjna,2,3,0.6666666666666666
Technik ds. Kontroli Jakości,Lakma SAT Sp. z o.o.,5,8,0.625
Dyrektor Jakości,Guotai–Huarong (Poland) Sp. z o.o.,11,19,0.5789473684210527
Kontroler Jakości,ER Group Sp. z o.o.,5,10,0.5
Specjalista ds. Ekspansji Zagranicznej i Rozwoju Nowych Inwestycji,INSTANTA sp. z o.o.,10,15,0.6666666666666666
Koordynator Logistyki Wewnętrznej,Klient Pracuj.pl,7,12,0.5833333333333334
Kierownik sekcji bezpieczeństwa maszyn,TÜV THÜRINGEN POLSKA sp. z o.o.,19,35,0.5428571428571428
Analityk kredytowy - Wydział Kredytów Komercyjnych,Toyota Bank Polska S.A.,5,7,0.7142857142857143
Konsultant ds. systemów informatycznych,Netrix S.A.,16,21,0.7619047619047619
Project Manager – Kierownik Projektu,Lavaster Sp. z o.o.,4,6,0.6666666666666666
Dyrektor Działu Zarządzania Strategicznego IT (m/k),Budimex SA,20,34,0.5882352941176471
Maintenance & Engineering Manager,Vinci Sp z o.o.,12,23,0.5217391304347826
Social Media & Content Manager,Ogilvy Sp. z o.o.,3,6,0.5
Specjalista ds. marketingu,Plum Sp. z o.o.,4,10,0.4
Specjalista / Specjalistka ds. produktu,CHOPIN TELEWIZJA KABLOWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8,8,1.0
Audytor ds. Bezieczeństwa Produkcji,Thales,6,9,0.6666666666666666
Analityk / Analityczka Danych (Data&AI),Diagnostyka S.A.,20,28,0.7142857142857143
Master Data Governance Expert,Kingspan Light + Air Polska Sp. z o.o.,3,5,0.6
OMP Consultant,ARSENIY NERONOV CONSULTING GROUP,4,19,0.21052631578947367
Project Manager,QSENSE sp. z o.o. sp.k,9,9,1.0
Specjalista ds. HR i rekrutacji,RICOR Polska Sp. z o.o.,6,11,0.5454545454545454
Inżynier ds. pakowania,PHOENIX CONTACT E-MOBILITY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6,13,0.46153846153846156
Senior Java Developer,Empik S.A.,11,24,0.4583333333333333
Stażysta w Dziale Rozwoju i Utrzymania Oprogramowania - Zespół Power Apps,DOZ S.A.,2,6,0.3333333333333333
Staż Banking Champions 2025 - Biuro Finansowania Projektów Inwestycyjnych/Finansowania Lewarowanego,Bank Pekao,6,13,0.46153846153846156
Mistrz produkcji - Spawalnia,DONAKO Sp. z o.o.,4,9,0.4444444444444444
Starszy specjalista / Starsza specjalistka ds. analiz i sprzedaży,JEMIOŁ sp.k.,7,9,0.7777777777777778
Category Manager,Cosmo Group Sp. z o.o. - właściciel marki NEONAIL,6,9,0.6666666666666666
Senior PPC Specialist (E-Commerce),Promotraffic Sp. z o.o.,4,15,0.26666666666666666
"Performance Marketing Specialist - Facebook Ads, Google Ads",EMEDIA Sp. z o.o.,3,9,0.3333333333333333
Specjalista ds. Jakości Surowca,Agri Plus,13,16,0.8125
Inżynier / Inżynierka Danych,Pratt & Whitney Rzeszów S.A,9,10,0.9
Starszy Specjalista / Ekspert ds. Rozwoju i Projektów HR,Rossmann SDP,15,18,0.8333333333333334
Kierownik Działu Kadr i Płac,worldbox,8,12,0.6666666666666666
Brand Manager,Grupa United Beverages,9,14,0.6428571428571429
Asystent ds. Produktu (m/f/d),LYRECO Polska SA,8,11,0.7272727272727273
Specjalista ds. zarządzania portfelem energii OZE,Enea EKO Sp. z o.o.,12,19,0.631578947368421
HR Business Partner,Cosmo Group Sp. z o.o. - właściciel marki NEONAIL,8,13,0.6153846153846154
Menedżer projektów IT (ERP),Vinci Sp z o.o.,18,25,0.72
Specjalista ds. Raportowania,Salve Sp. z o.o. Sp. k,3,7,0.42857142857142855
Junior Agency Sales Executive,Ringier Axel Springer Polska Sp. z o.o.,2,5,0.4
Praktykant/praktykantka do działu HR,LeasingTeam Group,6,7,0.8571428571428571
Ekspertka / Ekspert ds. procesów SME w Departamencie Produktów Korporacyjnych,VeloBank S.A.,7,8,0.875
HR Biznes Partner,worldbox,6,11,0.5454545454545454
Specjalista ds. Controllingu,Savi Technologie,6,10,0.6
Analityk biznesowy,"""LAUBER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOSCIĄ",6,12,0.5
Koordynator/ Koordynatorka pracowników,GF SERVICE sp. z o.o.,2,5,0.4
Mistrz Zmiany,H+H Polska Sp. z o.o.,3,6,0.5
Systems Engineer,Thaliana Space sp. z o.o.,13,28,0.4642857142857143
Marketing Manager,IDEO GROUP sp. z o.o.,4,9,0.4444444444444444
HR Administration Specialist with German,HRK S.A.,3,12,0.25
Digital Manager,ER Group Sp. z o.o.,9,16,0.5625
Specjalista ds. Kontroli Jakości,Erbud Industry Centrum,3,13,0.23076923076923078
Content Reviewer - Fluent Hebrew,Teleperformance Polska,11,23,0.4782608695652174
Content Reviewer - Fluent Romanian,Teleperformance Polska,12,23,0.5217391304347826
Content Reviewer - Fluent Finnish,Teleperformance Polska,6,15,0.4
Lider Obszaru Produkcyjnego,Fludra Sp. z o.o.,5,7,0.7142857142857143
Młodszy Analityk FP&A ds. Raportowania,Carrefour Polska Sp z o.o.,5,10,0.5
Kierownik zmiany (przetwórstwo tworzyw sztucznych),Grafton Recruitment,7,9,0.7777777777777778
Specjalista / Specjalistka ds. marketingu,TTS COMPANY sp. z o.o.,9,11,0.8181818181818182
Content Reviewer - Fluent Lithuanian,Teleperformance Polska,11,23,0.4782608695652174
Content Reviewer - Fluent Dutch,Teleperformance Polska,11,23,0.4782608695652174
Menedżer Marketingu,Cyfrowe.pl sp. z o.o.,13,22,0.5909090909090909
Researcher with Hebrew,HireRight Poland Sp. z o.o.,9,12,0.75
Koordynator ds. Analiz i Wsparcia Operacji,Pru / Prudential,20,27,0.7407407407407407
Marketing Master Data Assistant,Daikin Europe Business Support (DEBS),0,0,0.0
Koordynator ds. Wsparcia Sprzedaży,Grupa Amica,12,20,0.6
Kontroler Finansowy (Produkcja),Goldman Recruitment,8,12,0.6666666666666666
Młodszy Specjalista ds. obsługi personelu opiekuńczego z językiem rumuńskim,Medipe,5,8,0.625
Digital marketing manager z językiem ukraińskim,Gremi Personal Sp. z o.o.,3,8,0.375
Programista - Wdrożeniowiec SIEMENS Mendix low-code i Opcenter MOM,ASKOM Sp. z o.o.,19,38,0.5
Group Internal Audit Manager,Hays Poland,18,28,0.6428571428571429
Specjalista ds. marketingu cyfrowego / Associate for Digital Marketing,KRKA-POLSKA Sp. z o.o.,7,14,0.5
Stażysta / Stażystka Działu HR,Biofarm,1,6,0.16666666666666666
Młodszy/ -a Specjalista/ -ka ds. kadr,Job Impulse Polska Sp. z o.o.,3,5,0.6
Specjalista ds. personalnych,MGL Sp. z o.o.,18,25,0.72
Prezes Zarządu,Hays Poland,7,8,0.875
IT Area Lead - Tribe Aplikacji Operacyjnych,ING Bank Śląski S.A.,8,20,0.4
HR Support Specialist,Ziehl-Abegg Polska Sp.z o.o.,9,13,0.6923076923076923
